date,CO,NO_2,O_3,SO_2,PM10,PM25
2008-05-11,0.33540480490219554,51.85268112089172,50.95975566084425,6.990214558108383,25.831780320735632,13.061677291761251
2008-05-18,0.3143911748728282,44.5923211335656,48.64738267855984,6.775846521948282,17.153805247225748,9.543672409041653
2008-05-25,0.3403621031219022,47.41540298793781,39.80456567616483,7.184824631246892,18.98815226599399,10.727384153214999
2008-06-01,0.3375064699590901,47.8782292258914,46.71604946293692,7.084827565893584,18.428898778295736,11.585480430657615
2008-06-08,0.31760308814241955,42.91963663179358,53.33485266078087,6.9864036599423835,17.85446686774255,10.597403283129593
2008-06-15,0.3224584942503784,46.03394808346425,50.66498760032521,7.125493574334951,19.811652404997087,13.100953430408303
2008-06-22,0.33449501802267,52.28140357594353,55.50846670419533,7.262007876386062,26.624649194481357,15.569308048830091
2008-06-29,0.32395337287781195,55.707064355271186,72.64100641239195,7.1294872709082595,34.943124490739805,20.05219848865385
2008-07-06,0.3008127272124581,48.863350038917076,59.06731953407029,7.187613370965468,27.561631644718428,13.839645002943266
2008-07-13,0.3116880174618349,49.3671410909317,54.552740458775155,7.419360436204372,27.594073499866877,13.27120428909326
2008-07-20,0.3275023725757833,53.15016235294361,62.726147324568245,7.676228022612497,37.09690222654057,17.952780613168873
2008-07-27,0.2827777777630319,43.388248247443094,64.33431722326885,7.311823354520638,29.003546248109323,14.101785352098796
2008-08-03,0.3105854247056773,49.07115975078538,55.99617220935366,7.796555587926631,30.034298313061395,14.096873936262359
2008-08-10,0.3003344977009971,49.293167235078364,64.57855865709368,7.933058333514813,33.92704834094733,15.143794634955974
2008-08-17,0.25956306071181345,38.389204659911776,56.52977927864545,7.272645053220541,22.909035834939715,9.807177948188926
2008-08-24,0.2963410108046524,48.44894882636408,54.18609498587392,7.94681226937544,28.44941197931767,13.064385974469285
2008-08-31,0.30060990328719417,46.553988097351564,57.792190465927135,7.797914380719372,31.268074485258023,14.717498927028705
2008-09-07,0.2888223557974267,45.0393748398382,44.79463928575552,7.718144595009508,23.768437503734226,10.718391429453396
2008-09-14,0.2847403676511081,41.49522323437374,40.985080465636564,7.436293870036709,27.6059034007994,13.572273613251493
2008-09-21,0.4530182447145628,75.66875692367559,34.555083906437666,9.34234865912678,37.12413414874136,19.5059651512792
2008-09-28,0.3243765096713047,50.267954588263905,43.5783435270155,7.653977751128185,19.80915906341412,12.525420942293088
2008-10-05,0.4080304300796649,65.78419802560039,38.82299700734632,8.809158333823794,25.8078208366038,13.732663680710607
2008-10-12,0.3867236022388189,60.004610784975156,29.677809515720774,8.803855315304935,40.9002717829852,19.843058035309827
2008-10-19,0.4376670624444536,63.472380177393255,20.07110228332257,8.492652490232897,51.757397889559115,24.698127138485408
2008-10-26,0.383630952050651,54.06749283597583,30.625098987675944,9.086964284153208,26.42382957838512,13.43210885398376
